st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
NY,7/31/2021,39872,304,657,97,0,3,60,1,1,0,0,2980401,14687,60541,0,0,3200,30,102,0,0,2778,17,108,2677254,2356414,5449,2841,2608,830425733,780123629,2438379,1163628,1274751,37711,142,73,48,0,0,20877,15,15,0,0,0
NY,8/31/2021,33550,216,564,52,1,4,50,1,0,0,0,3638275,9561,72981,0,0,4165,15,162,0,0,3346,9,129,3261526,2882573,6821,3696,3125,1010606772,950582560,3041148,1516021,1525126,5041,27,17,67,1,0,13331,10,14,0,0,0
NY,9/30/2021,6238,79,111,8,0,1,11,0,0,0,0,943425,4032,19326,0,0,1361,8,72,0,0,886,21,30,792924,699776,1690,954,736,245710343,230926438,744098,385303,358795,6767,18,14,632158,707,595,3068,2,6,0,0,0
OH,4/30/2020,0,0,0,0,0,0,0,0,0,23,0,68,0,4,0,0,0,0,0,0,0,0,0,0,1110,1101,6,0,6,215415,205983,1114,0,1114,2,0,0,159,0,69,0,0,0,0,0,0
OH,5/31/2020,12549,0,406,28,0,6,46,0,2,4993,131,37169,0,1089,15,2,81,0,16,28,1,122,0,7,34248,33812,208,86,122,12359025,12046089,89498,32554,56944,10032,24,35,180,0,24,297,0,2,0,0,0
OH,6/30/2020,5795,0,226,13,0,1,12,0,0,2766,93,55006,0,1581,10,2,128,0,24,2,0,195,0,9,76386,75162,439,200,239,27780193,27066472,185963,74368,111595,6848,21,17,1265,5,3,152,0,0,0,0,0
OH,7/31/2020,5735,0,183,7,0,0,13,0,2,6565,180,60634,0,1619,15,2,114,0,17,17,1,177,0,12,74792,73415,399,164,235,27204809,26352050,180415,67207,113208,6811,7,18,4084,9,51,191,0,0,0,0,0
OH,8/31/2020,8371,0,185,5,0,0,13,0,0,9298,264,71018,0,1713,15,2,110,0,8,31,1,151,0,11,70588,69274,303,124,179,29511666,28654988,141582,51851,89731,7126,6,13,6099,16,73,213,0,0,0,0,0
OH,9/30/2020,45689,0,417,18,0,1,21,0,0,11561,261,100384,0,1554,18,0,87,0,1,21,1,107,0,4,120394,118402,265,100,165,40389366,39302406,123224,39151,84073,32459,16,22,4476,9,115,299,2,0,0,0,0
OH,10/31/2020,44095,0,452,10,0,1,19,0,0,18397,291,293285,0,2879,15,2,115,0,7,13,1,145,0,3,312175,305975,308,113,195,98028101,95760098,134586,38332,96254,50692,8,20,5448,6,23,1464,0,0,0,0,0
OH,11/30/2020,23188,0,325,13,0,0,36,0,1,22411,363,445340,0,4289,18,0,185,0,4,21,0,234,0,0,368955,357295,340,110,230,134225784,129547955,183365,47160,136205,23275,11,26,6595,4,45,3203,3,0,0,0,0
OH,12/31/2020,12905,0,199,4,0,0,16,0,0,17845,214,376547,0,3670,10,0,135,0,0,18,0,242,0,0,384856,368830,415,126,289,120856171,113667114,190646,47283,143363,16818,9,24,41634,13,113,3967,3,0,0,0,0
OH,1/31/2021,15954,0,282,12,0,0,20,0,1,7579,92,426752,0,4588,8,0,181,0,4,17,0,286,0,2,216319,201608,197,65,132,66783097,60187705,158085,40832,117253,21364,17,16,29200,8,99,5204,0,0,0,0,0
OH,2/28/2021,11730,0,273,15,0,1,29,0,0,912,17,541526,0,6639,6,0,381,0,26,2,0,423,0,12,748211,722104,1111,483,628,235487884,222112352,498093,186468,311625,13973,17,26,21,0,0,6166,2,3,0,0,0
OH,3/31/2021,8647,0,221,15,0,1,13,0,1,681,8,565813,0,7054,2,0,394,0,23,2,0,494,0,13,380505,357156,656,267,389,117617997,105110204,311084,112719,198365,11679,16,19,896,2,2,6157,6,1,0,0,0
OH,4/30/2021,5592,0,160,43,0,0,17,0,1,518,12,523774,0,6618,0,0,456,0,20,4,0,443,0,11,491968,468532,936,406,530,156073687,145534946,440442,163912,276530,6929,34,16,178,0,0,3540,2,0,0,0,0
OH,5/31/2021,4994,0,173,42,0,1,9,0,1,298386,4127,592040,0,7764,347,10,756,0,22,364,10,495,0,7,478496,455899,1129,634,495,151039574,139287185,492787,241431,251356,5504,53,10,42,0,0,3513,8,2,0,0,0
OH,6/30/2021,3449,0,121,15,0,0,12,0,0,20551,388,432762,0,6137,40,2,672,0,18,30,2,406,0,8,465214,444997,1214,692,522,147785648,136946504,517643,256564,261079,4501,18,12,27,0,0,2982,5,0,0,0,0
OH,7/31/2021,2892,0,114,16,0,0,8,0,0,3170,44,367609,0,5478,6,0,713,0,12,4,0,337,0,0,348278,336806,1103,672,431,112220526,104738775,461171,251365,209806,3237,20,7,20,0,0,2439,3,0,0,0,0
OH,8/31/2021,2855,0,121,13,0,0,8,0,0,2794,58,395551,0,6353,9,2,852,0,14,6,0,476,0,0,406322,394423,1442,965,477,131998185,122830172,594074,358735,235339,3583,16,5,15,0,1,2448,7,0,0,0,0
OH,9/30/2021,798,0,45,5,0,0,2,0,0,1617,38,170709,0,2795,2,0,380,0,7,4,0,143,0,3,146173,141024,476,253,223,45457159,39428406,203709,90210,113499,1193,7,6,19,0,0,1126,1,1,0,0,0
OK,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,5/31/2020,2840,0,175,8,0,1,10,0,0,0,0,10069,0,634,0,0,26,0,9,0,0,56,0,0,10199,10199,102,35,54,4003966,4003966,44691,14184,26370,2319,6,8,0,0,0,15,0,0,0,0,0
OK,6/30/2020,3763,0,217,15,0,2,11,0,0,0,0,27486,0,1444,0,0,100,0,10,0,0,80,0,0,28935,1440,264,109,74,11962525,698089,106772,47698,36167,3445,12,8,450,2,1,121,0,0,0,0,0
OK,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,25980,0,1470,0,0,73,0,5,0,0,73,0,2,27043,27043,206,77,76,10994735,10994735,90401,34838,38789,3096,2932,164,1413,4,7,0,0,0,0,0,0
OK,8/31/2020,0,0,0,0,0,0,0,0,0,0,0,36881,0,1975,0,0,113,0,7,0,0,93,0,4,37625,37020,256,118,90,14624872,14471849,117534,53921,47731,5343,14,9,1629,7,4,0,0,0,0,0,0
OK,9/30/2020,0,0,0,0,0,0,0,0,0,0,0,68498,0,2866,0,0,128,0,1,0,0,146,0,4,67679,66428,332,122,152,26082313,25758201,157633,57202,81018,15267,14,21,1271,3,4,0,0,0,0,0,0
OK,10/31/2020,0,0,0,0,0,0,0,0,0,0,0,138853,0,4405,0,0,175,0,4,0,0,163,0,10,135868,132633,461,180,162,47489256,46685993,209409,87451,86045,19634,17,16,1591,4,4,0,0,0,0,0,0
OK,11/30/2020,0,0,0,0,0,0,0,0,0,0,0,202718,0,5814,0,0,214,0,6,0,0,181,0,9,198360,192263,605,235,174,68037028,66548582,243502,101153,91248,12084,16,13,4915,13,6,0,0,0,0,0,0
OK,12/31/2020,0,0,0,0,0,0,0,0,0,0,0,162104,0,4202,0,0,154,0,17,0,0,122,0,4,158929,152302,438,168,113,52338715,50813377,173084,74155,58085,8078,12,6,14153,11,9,0,0,0,0,0,0
OK,1/31/2021,0,0,0,0,0,0,0,0,0,0,0,204492,0,5465,0,0,269,0,29,0,0,215,0,9,238390,233276,873,351,240,79138658,78068404,354829,149345,124457,5359,17,13,9496,3,6,0,0,0,0,0,0
OK,2/28/2021,0,0,0,0,0,0,0,0,0,0,0,197685,0,5073,0,0,276,0,19,0,0,211,0,4,200805,200200,761,314,207,66570466,66442564,298486,135156,105813,3827,3713,8,90,0,0,0,0,0,0,0,0
OK,3/31/2021,4506,0,161,15,0,1,15,0,2,0,0,205828,0,5285,0,0,309,0,21,0,0,245,0,24,208499,208347,901,363,285,69104857,69065539,370381,156322,145638,3543,12,15,12497,19,7,807,0,1,0,0,0
OK,4/30/2021,0,0,0,0,0,0,0,0,0,0,0,172650,0,4415,0,0,286,0,22,0,0,240,0,14,166765,166739,809,335,247,56426547,56417226,340212,157174,125527,2205,16,3,12,0,0,0,0,0,0,0,0
OK,5/31/2021,0,0,0,0,0,0,0,0,0,0,0,194958,0,5132,0,0,423,0,23,0,0,290,0,18,191710,191692,4981,462,284,65080825,65077766,419130,204159,146350,1918,29,8,12,1,0,0,0,0,0,0,0
OK,6/30/2021,0,0,0,0,0,0,0,0,0,0,0,159374,0,4141,0,0,463,0,20,0,0,214,0,17,164828,164817,1015,534,223,55773687,55771205,416055,231366,114220,1519,21,5,12,0,0,0,0,0,0,0,0
OK,7/31/2021,0,0,0,0,0,0,0,0,0,0,0,6359,0,278,0,0,12,0,0,0,0,11,0,2,11110,11082,93,42,11,3803998,3797544,42378,25375,9403,284,0,2,3,0,0,0,0,0,0,0,0
OK,8/31/2021,421,294,0,2,0,0,0,0,0,0,0,2500,0,61,0,0,37,0,0,0,0,0,0,0,5310,5306,86,46,14,1873116,1871638,41257,24494,7546,129,2,0,2,0,0,127,2,0,0,0,0
OK,9/30/2021,54,5,10,1,0,0,0,0,0,0,0,1353,0,84,0,0,1,0,0,0,0,0,0,0,2687,2685,30,23,0,954435,954254,17305,12150,0,62,1,0,1,0,0,149,0,0,0,0,0
OR,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR,5/31/2020,4650,23,0,27,0,0,7,154,0,0,0,6062,51,236,0,0,26,0,8,0,0,9,0,0,16683,15591,156,98,15,6410119,6061774,61981,41039,9391,4489,30,5,0,0,0,84,1,0,0,0,0
OR,6/30/2020,4848,48,0,15,0,0,17,122,0,0,0,33237,65,953,0,0,106,0,12,0,0,64,0,0,35838,33457,326,134,80,12791664,12046283,125627,57323,49810,4813,15,14,532,3,2,171,0,0,0,0,0
OR,7/31/2020,6537,77,0,19,0,0,2,158,0,0,0,46837,137,1355,0,0,121,0,14,0,0,60,0,0,57503,53903,353,162,66,18924325,17844987,131015,65365,40161,6735,20,2,2065,9,4,224,1,1,0,0,0
OR,8/31/2020,11153,69,1,17,1,0,7,200,0,0,0,71445,254,1569,0,0,174,0,25,0,0,70,0,1,85082,80076,379,204,80,24626056,23308016,152060,87614,48178,10995,20,7,3709,10,6,206,1,0,0,0,0
OR,9/30/2020,15275,122,0,15,0,0,8,262,0,0,0,81648,136,1491,0,0,124,0,32,0,0,46,0,0,93803,89042,355,175,63,26677365,25427614,139814,77005,40304,15120,17,8,4254,11,5,361,1,2,0,0,0
OR,10/31/2020,34998,178,0,30,0,0,14,568,0,0,0,168198,0,2789,0,0,145,0,48,0,0,89,0,0,187430,179139,504,192,82,60873400,58369987,152419,66192,51862,34984,34,15,5138,10,1,464,3,0,0,0,0
OR,11/30/2020,22819,214,0,43,0,0,5,463,0,0,0,279439,368,4686,333,4,333,4,50,110,0,110,0,0,295747,281785,830,375,112,102652285,98018444,260832,132702,70750,22251,41,4,7132,9,4,2048,1,0,209,0,0
OR,12/31/2020,23914,217,0,31,0,0,24,640,0,0,0,250236,377,4525,0,0,368,4,38,0,0,115,2,0,262264,249973,930,410,137,94752459,90569825,303050,150230,86295,13270,28,17,29504,33,15,4122,2,1,214,0,0
OR,1/31/2021,10924,836,319,12,5,7,6,1,0,0,0,194796,1400,4005,0,0,284,12,42,0,0,109,0,0,249975,236993,857,376,151,86274464,81678914,286635,140623,90246,10784,19,5,20451,26,7,4508,4,0,0,0,0
OR,2/28/2021,9712,270,0,27,1,0,7,276,0,0,0,299396,1369,6206,0,0,499,2,65,0,0,169,0,0,319984,303188,1252,597,190,107316753,101446541,427601,207650,118813,9603,31,6,13194,29,9,4045,2,1,0,0,0
OR,3/31/2021,8415,319,0,34,1,0,11,355,0,0,0,454911,501,9085,0,0,799,0,93,0,0,275,0,0,446300,421761,2015,966,287,150404584,141868804,675784,345610,180435,8317,37,11,31053,58,21,6834,6,2,0,0,0
OR,4/30/2021,4446,170,0,38,0,0,11,227,0,0,0,322024,51,6814,0,0,724,0,62,0,0,244,0,0,348089,326952,1604,786,235,119375227,111912291,541122,281892,144898,4343,41,11,23676,55,12,7084,6,3,0,0,0
OR,5/31/2021,3473,165,0,45,0,0,11,220,0,0,0,316554,33,6686,0,0,782,0,56,0,0,272,0,0,350861,328726,2003,980,302,120635337,112830929,680907,364309,183173,3449,48,11,26948,51,18,5094,8,4,0,0,0
OR,6/30/2021,3863,103,0,27,0,0,6,205,0,0,0,388976,5,8109,0,0,1051,0,68,0,0,353,0,0,394207,366429,2319,1179,329,135092164,125802356,811265,432069,206382,3888,31,6,13640,30,10,4645,11,4,0,0,0
OR,7/31/2021,3096,67,0,21,0,0,4,126,0,0,0,287888,1,6314,0,0,835,0,74,0,0,291,0,0,281748,261118,1851,894,284,96958898,90227763,655736,335272,175917,2964,23,4,7466,41,10,3790,6,4,0,0,0
OR,8/31/2021,2754,68,0,15,0,0,9,160,0,0,0,307489,1,7315,0,0,1046,0,87,0,0,327,0,0,310673,286653,2250,1099,329,107992688,100303908,807034,406404,204107,2773,15,9,7057,54,12,3305,6,1,0,0,0
OR,9/30/2021,756,33,0,5,0,0,3,48,0,0,0,70766,91,1708,0,0,291,0,25,0,0,67,0,0,78538,72735,656,323,128,26432750,24616932,244743,119474,81243,806,5,3,1890,8,6,1169,2,3,0,0,0
PA,4/30/2020,0,5,0,0,0,0,0,0,0,0,0,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,5/31/2020,5426,72,129,5,0,3,9,0,0,0,0,22242,4647,511,0,0,104,14,9,0,0,47,0,0,14532,13970,131,89,42,5972206,5817331,67324,44254,23070,2952,17,8,0,0,0,87,0,0,0,0,0
PA,6/30/2020,57949,47,2213,80,0,1,111,0,0,0,0,337706,7646,12775,0,0,1423,35,113,0,0,676,23,29,269352,257419,1828,1259,569,107618805,104420406,873962,576172,297790,35459,154,67,0,0,0,594,2,1,0,0,0
PA,7/31/2020,14959,75,331,17,0,0,18,0,0,0,0,160525,8661,5603,0,0,581,19,42,0,0,365,8,3,181108,171134,1044,670,374,72229311,69784044,505205,312026,193179,15679,45,26,17392,87,44,549,1,2,0,0,0
PA,8/31/2020,21891,62,409,20,0,0,19,0,0,0,0,202071,3821,6047,0,0,679,12,37,0,0,377,4,13,145593,137680,790,476,314,56527468,54631511,396826,230687,166139,16811,48,38,7097,29,13,859,1,0,0,0,0
PA,9/30/2020,105718,109,1045,29,0,0,40,0,0,0,0,266062,4316,6327,0,0,540,7,35,0,0,327,2,4,258417,246995,982,605,377,92438225,89782441,487083,288021,199062,52922,65,38,9759,26,23,1005,4,0,0,0,0
PA,10/31/2020,84046,142,977,29,1,0,40,0,0,0,0,596489,6471,10509,0,0,624,2,34,0,0,357,2,13,554665,526325,974,613,361,186762631,180251933,481857,288337,193520,104049,73,50,9586,35,15,2132,2,0,0,0,0
PA,11/30/2020,56700,161,845,30,0,0,50,0,0,0,0,1039587,7717,18567,0,0,923,4,42,0,0,559,0,3,797321,743188,1161,724,437,262044528,249777008,577299,341248,236051,57252,57,37,12282,32,20,4680,4,2,0,0,0
PA,12/31/2020,37388,156,587,19,3,0,36,0,1,0,0,906247,10511,17608,0,0,837,5,43,0,0,597,10,23,1016622,941918,1564,893,671,332563628,315459720,781688,419331,362357,49712,66,53,73600,63,33,8384,7,3,0,0,0
PA,1/31/2021,23936,155,410,17,1,1,31,0,0,0,0,911446,8745,22668,0,0,1092,15,49,0,0,700,8,10,453979,403490,876,533,343,145953986,134893310,434934,251057,183877,22150,35,20,27721,19,11,6584,4,1,0,0,0
PA,2/28/2021,32893,106,578,39,1,0,37,0,0,0,0,1033588,9983,30563,0,0,1323,53,76,0,0,893,8,18,852359,756682,1781,1105,676,279804095,259206982,877922,511336,366586,33229,64,45,1131,0,0,7615,3,4,0,0,0
PA,3/31/2021,29329,140,568,51,0,0,46,0,0,0,0,1385111,13575,48827,0,0,1889,41,97,0,0,1093,19,21,1334184,1184664,3278,2019,1259,436898444,405809750,1640230,950352,689878,35370,99,47,1398,2,0,7857,5,7,0,0,0
PA,4/30/2021,16094,157,414,87,0,0,33,0,0,0,0,1197420,9731,45059,0,0,2037,27,94,0,0,1113,14,17,962208,863903,3023,1890,1133,321983091,301787261,1487427,878670,608757,17386,88,35,202,1,0,5098,6,6,0,0,0
PA,5/31/2021,15801,134,374,88,1,3,32,0,1,0,0,1388261,9424,55437,0,0,2917,31,134,0,0,1280,19,17,1402614,1272930,3660,2461,1199,456504376,430266447,1773333,1126215,647118,16281,128,33,275,1,0,4753,7,1,0,0,0
PA,6/30/2021,6432,50,146,23,0,0,11,0,1,0,0,947355,16056,46010,0,0,2533,21,166,0,0,1040,12,13,1040380,968479,3883,2859,1024,348293025,333147695,1839073,1288354,550719,10045,52,9,362,0,0,1454,4,0,0,0,0
PA,7/31/2021,11923,163,309,75,0,2,20,0,0,0,0,831299,11154,39413,0,0,2362,11,143,0,0,883,6,16,945207,889456,3450,2557,893,316237220,304382743,1635411,1161610,473801,17665,51,15,1174,4,1,606,2,1,0,0,0
PA,8/31/2021,6522,91,180,46,0,0,13,0,0,0,0,947054,6057,44188,0,0,3061,8,174,0,0,4,4,25,1054765,985847,4419,3375,1044,353445596,338804762,2106380,1552743,553637,14547,75,19,1161,6,0,580,2,1,0,0,0
PA,9/30/2021,2231,42,63,9,0,0,3,0,0,0,0,226923,8212,10141,0,0,796,5,35,0,0,237,0,4,325078,305292,1526,1181,345,109086951,104798956,718212,532374,185838,6410,37,12,81836,200,70,242,2,0,0,0,0
PR,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,5/31/2020,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,360,360,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
PR,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,720,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,8/31/2020,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,9/30/2020,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,1580,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,10/31/2020,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,11/30/2020,10698,13,20,25,0,0,10,0,0,0,0,138996,2975,411,0,0,335,0,0,0,0,134,0,0,153301,151372,504,367,137,31020647,30705075,145978,109879,35980,13591,29,1,0,0,0,0,0,0,0,0,0
PR,12/31/2020,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,1/31/2021,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,384,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,2/28/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,3/31/2021,3420,19,22,7,0,0,1,0,0,0,0,186713,4141,580,0,0,325,0,0,0,0,66,10,0,89028,81560,190,167,23,16604356,15468383,44581,38761,5820,4319,9,0,9261,7,0,0,0,0,0,0,0
PR,4/30/2021,2896,32,19,40,0,1,3,0,0,0,0,140909,3546,794,0,0,393,0,0,0,0,137,14,0,60441,56185,258,212,46,11680451,10885940,56835,47070,9765,3271,31,0,7890,9,6,0,0,0,0,0,0
PR,5/31/2021,2181,20,7,50,0,0,2,0,0,0,0,189815,3005,835,0,0,665,0,3,0,0,103,10,0,42294,39363,400,381,19,8065488,7588109,77477,73267,4210,2456,58,0,5659,12,0,0,0,0,0,0,0
PR,6/30/2021,1535,15,9,49,0,1,3,0,0,0,0,177044,31287,907,0,0,929,1,6,0,0,152,14,0,30086,28442,725,695,30,5844619,5578921,143831,136631,7200,1892,61,0,2587,19,1,0,0,0,0,0,0
PR,7/31/2021,1684,11,7,47,0,1,6,0,0,0,0,173888,2517,770,0,0,1115,4,10,0,0,175,10,0,28212,26719,850,799,51,5523666,5275122,170040,157800,12240,2058,55,7,2115,30,1,0,0,0,0,0,0
PR,8/31/2021,1848,16,8,36,0,0,12,0,0,0,0,189689,1944,832,0,0,1262,3,10,0,0,266,7,0,38394,36902,1028,867,161,7503611,7267757,215149,176029,39120,3504,42,13,2023,5,0,0,0,0,0,0,0
RI,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,5/31/2020,2634,16,103,11,2,1,4,0,1,0,0,5852,15,246,0,0,26,0,3,0,0,12,0,3,5993,5910,43,28,15,2094205,2013410,316022,12408,8532,2049,11,5,0,0,0,30,0,0,0,0,0
RI,6/30/2020,1521,10,48,2,0,0,2,0,1,0,0,15100,317,560,0,0,55,15,5,0,0,34,0,7,15066,14701,101,60,41,5203989,5123136,58458,26289,21761,1601,2,3,169,0,0,19,0,0,0,0,0
RI,7/31/2020,2231,17,52,4,0,0,1,0,0,0,0,13664,316,470,0,0,56,0,4,0,0,28,0,8,13389,12978,91,60,31,4580730,4490430,54640,24975,16396,1722,2,1,507,1,0,28,0,0,0,0,0
RI,8/31/2020,4831,9,97,5,0,1,3,0,0,0,0,25567,344,678,0,0,53,0,5,0,0,27,0,6,25161,24448,71,54,17,7529282,7381994,52425,23382,8313,4177,8,0,1074,8,2,59,0,0,0,0,0
RI,9/30/2020,13197,76,275,10,0,1,4,0,0,0,0,41618,445,933,0,0,43,0,5,0,0,22,0,2,40686,39317,82,47,35,11350380,11093671,55667,21117,18350,9870,9,7,775,1,3,113,0,4,0,0,0
RI,10/31/2020,7143,62,197,6,0,1,4,0,0,0,0,73975,1378,1714,0,0,79,0,10,0,0,29,0,0,74052,70820,110,83,27,21455108,20764733,62685,36635,14128,9068,8,2,1393,2,1,294,1,1,0,0,0
RI,11/30/2020,3257,26,109,9,0,0,3,0,0,0,0,92448,1721,2235,0,0,102,0,8,0,0,49,0,0,92726,87314,153,105,48,27364742,26149989,88669,42088,25681,3791,9,4,2930,6,1,376,2,0,0,0,0
RI,12/31/2020,2306,25,68,3,0,0,2,0,0,0,0,71695,1392,1758,0,0,90,0,5,0,0,40,0,0,71803,66689,125,89,36,21709935,20551769,72306,36578,19017,2844,3,2,8623,9,6,929,0,0,0,0,0
RI,1/31/2021,17591,65,434,21,0,3,10,0,0,0,0,55146,1856,1434,0,0,77,0,4,0,0,41,0,0,54677,49002,117,76,41,16524965,15326353,62105,29743,20107,2464,3,2,3528,1,0,798,0,0,0,0,0
RI,2/28/2021,5217,33,94,13,0,0,5,0,0,0,0,67686,1505,1835,0,0,88,0,11,0,0,47,0,0,67461,60463,139,93,46,20395341,18962079,78782,37134,23175,1900,4,1,175,0,0,452,0,0,0,0,0
RI,3/31/2021,2547,69,90,47,0,1,17,0,0,0,0,99439,1553,2469,0,0,185,0,17,0,0,78,5,0,95158,87501,270,198,72,28342395,26844615,138060,73524,39637,1882,11,3,486,3,1,365,0,0,0,0,0
RI,4/30/2021,1482,75,50,12,0,1,2,0,0,0,0,74781,1754,1923,0,0,186,1,15,0,0,64,1,0,73089,70313,257,196,61,21744146,21209590,130226,74832,33048,1139,12,2,186,0,0,256,0,0,0,0,0
RI,5/31/2021,1132,39,30,12,0,1,2,1,0,0,0,81742,1690,2202,0,0,269,5,19,0,0,75,8,0,68916,66167,306,245,61,20470724,19955742,156533,96639,33126,955,15,0,0,1,0,212,0,0,0,0,0
RI,6/30/2021,1125,8,24,11,0,0,3,0,0,0,0,67120,1362,1766,0,0,268,3,36,0,0,79,4,0,80006,75258,440,348,92,24035967,22961411,225787,138485,48814,1027,9,5,77,1,0,176,0,0,0,0,0
RI,7/31/2021,993,16,34,9,0,0,1,0,0,0,0,65531,1286,1753,0,0,283,5,16,0,0,80,4,0,65706,61082,377,297,80,19816135,18732365,199643,117626,42378,885,10,1,71,0,0,226,0,0,0,0,0
RI,8/31/2021,1277,17,31,0,0,0,4,0,0,0,0,83757,1139,2125,0,0,344,3,18,0,0,97,5,0,84222,77965,449,357,92,25650268,24173456,239971,141124,48806,1195,1,3,215,0,0,136,1,0,0,0,0
RI,9/30/2021,74,11,2,1,0,0,0,0,0,0,0,17748,426,476,0,0,101,0,5,0,0,20,0,0,18256,16605,126,106,20,5954671,5553277,66143,42850,10500,240,1,1,40,0,0,50,0,0,0,0,0
SC,5/31/2020,8382,0,254,10,0,5,24,0,2,0,0,21882,0,0,0,0,14,0,0,0,0,70,0,0,20922,20194,213,6,207,5626931,5410863,21190,652,20538,668,1,1,0,0,0,0,0,0,0,0,0
SC,6/30/2020,10065,0,270,17,0,3,31,0,1,0,0,55433,0,0,0,0,93,0,0,0,0,266,0,0,57322,55370,1304,343,961,15163626,14592982,134852,34498,100354,4879,11,16,1963,1,11,20,0,0,0,0,0
SC,7/31/2020,11444,0,238,10,0,0,17,0,0,0,0,60089,0,0,0,0,79,0,0,0,0,175,0,0,51230,49830,1285,953,332,12998942,12594772,79160,29738,49422,3804,8,3,1780,1,8,9,0,0,0,0,0
SC,8/31/2020,37557,0,666,14,0,1,18,0,0,0,0,143605,0,0,0,0,132,0,0,0,0,211,0,0,133387,130606,1115,467,648,32018589,31254412,100844,44200,56644,18950,9,10,3915,3,14,2,0,0,0,0,0
SC,9/30/2020,29194,0,582,7,0,0,26,0,1,0,0,227329,0,0,0,0,118,0,0,0,0,210,0,0,207949,203838,2011,598,1413,49907030,48789225,103798,39123,64675,12775,7,15,3551,10,12,72,1,0,0,0,0
SC,10/31/2020,14155,0,314,9,0,2,15,0,0,0,0,264313,0,0,0,0,114,0,0,0,0,249,0,0,248382,243710,2124,564,1560,59568265,58291091,88979,25813,63166,6942,5,4,5436,13,7,155,0,0,0,0,0
SC,11/30/2020,10056,0,241,7,0,0,13,0,0,0,0,294372,0,0,0,0,110,0,0,0,0,252,0,0,262113,257012,1125,780,345,63094565,61683750,94692,22397,72295,5614,6,5,29785,7,15,214,0,0,0,0,0
SC,12/31/2020,7815,0,215,8,0,1,13,0,0,0,0,220016,0,0,0,0,129,0,0,0,0,299,0,0,138483,135447,1205,377,828,32763155,31917866,82690,24693,57997,3068,4,6,17219,9,22,359,1,0,0,0,0
SC,1/31/2021,9786,0,279,11,0,3,14,0,1,0,0,365529,0,0,0,0,226,0,0,0,0,454,0,0,291882,0,0,0,0,76142272,74354373,190654,61440,129214,3386,1,2,8664,3,8,488,0,0,0,0,0
SC,2/28/2021,5139,0,155,7,0,1,18,0,0,0,0,329675,0,0,0,0,239,0,0,0,0,433,0,0,356200,348815,0,0,0,73301090,71545663,187226,61290,125936,2391,4,11,898,0,0,415,0,0,0,0,0
